TARGET,X1,X2,X3,X4,X5
435.5,5478,6009,3002,7,A
451,5673,4140,3468,10,B
285.3,3589,4800,2117,6,A
343.3,4318,5000,2160,6,A
493.7,6210,9427,3232,6,A
408.3,5136,5696,2293,6,B
286.4,3602,5232,1976,5,A
394.4,4961,7164,2238,9,B
574.9,7232,7263,4424,8,A
355.6,4473,5166,2774,7,A
479.5,6032,4926,3154,8,A
343.3,4318,8955,2660,6,A
412.2,5185,4748,2403,6,A
391.2,4921,5052,2758,7,A
360.8,4538,5000,2690,6,B
562.3,7073,6107,5608,10,B
412.2,5185,5893,2555,6,A
422.2,5311,5950,2627,6,B
388.1,4882,8605,3302,7,C
367.3,4620,6040,2705,7,A
1009.9,12704,13300,7624,9,A
392.8,4941,8000,2716,8,A
370.9,4665,4883,2613,7,A
392.4,4936,8888,3325,7,A
632.4,7955,8000,4558,9,B
318.8,4010,4800,2216,6,A
348,4377,4041,2644,6,A
364.9,4590,6604,2535,6,A
779.8,9809,9809,5276,8,B
309.6,3894,5000,2020,6,B
383.7,4826,5831,2372,6,A
442,5560,6309,3665,9,A
288.5,3629,5332,1592,4,A
411.2,5172,6150,2660,7,A
355.5,4472,4817,2740,7,A
466,5862,5000,2340,11,A
382.2,4808,13626,2112,6,A
416.4,5238,4255,3663,7,B
535.5,6736,10131,3890,7,A
382.3,4809,4770,3408,6,A
701.8,8828,9716,5140,11,B
414.9,5219,5944,2940,5,A
411.2,5172,4814,3304,9,A
511,6428,5847,2914,8,B
329,4138,5912,2807,6,A
389.9,4904,5712,2564,8,A
412.6,5190,8500,2824,10,A
324.3,4079,4792,2199,7,A
323.1,4064,4922,1948,6,A
385,4843,5007,3417,7,C
272.9,3433,4602,3167,8,A
359.2,4518,4031,3261,6,A
264.8,3331,4000,1878,7,A
346.3,4356,5332,2304,6,B
576.4,7251,9464,4184,8,A
419.3,5274,6032,2918,6,A
378,4755,6569,2416,6,A
365.5,4597,5940,2688,7,A
435.9,5483,4924,2724,7,A
349,4390,6000,2784,7,A
329.5,4145,4521,2229,7,A
317.3,3991,4280,2104,5,A
375.1,4718,6056,2504,6,A
452.4,5691,9775,2720,6,A
297.2,3738,3825,1952,7,A
390.4,4911,4880,3011,7,B
577.1,7259,9955,3992,9,B
393.2,4946,5979,2389,6,A
377,4742,6177,2364,8,A
297.1,3737,4001,2120,5,A
319.6,4020,5258,2056,7,A
430.5,5415,7116,3102,7,A
494.1,6215,6009,2616,8,A
276.9,3483,4000,1591,5,A
339.4,4269,4002,2426,7,A
710.1,8933,10981,4808,10,A
602.7,7581,12905,3812,7,A
432.7,5443,5884,2996,7,A
330.9,4162,4800,2791,6,A
319,4013,4632,2396,6,A
316.9,3986,5304,2706,7,A
380.7,4789,4054,2784,7,A
353.1,4442,7073,2136,7,A
391.5,4925,5083,4304,7,A
478.9,6024,8528,3630,8,C
443.9,5584,17680,4095,6,A
355.5,4472,4596,3348,7,A
399.1,5020,6440,2524,8,A
348.2,4380,3495,2486,8,A
341,4289,3811,2064,7,A
365.7,4600,5785,2833,6,A
325,4088,4026,2934,7,C
265.7,3342,4380,2040,5,A
421.9,5307,18151,2384,6,A
411.4,5175,6215,2844,6,C
320.7,4034,4672,2520,6,C
343,4314,5000,2452,8,A
276.3,3475,4001,2060,5,C
403.2,5072,6950,2768,7,A
327.7,4122,3196,1959,6,C
352.3,4431,4180,2771,7,A
466.2,5864,4305,2929,7,A
318.8,4010,5772,2013,5,A
440.1,5536,10342,2488,7,A
694.9,8741,10466,3776,7,A
429.8,5406,5393,3171,7,A
292.1,3674,4000,2044,5,A
445.4,5603,10915,2336,6,A
467.2,5877,6128,3007,7,A
457.8,5759,6188,3540,8,A
383.6,4825,5006,2165,8,A
338.9,4263,4800,2804,7,A
497.1,6253,7210,2910,7,A
432.5,5440,3917,2560,6,C
380.1,4781,3244,2616,8,C
411.4,5175,4621,2390,7,B
477.4,6005,8897,3840,10,A
430.1,5410,6940,2528,7,A
538,6768,8348,3218,14,A
410.8,5167,4028,2926,8,B
507.6,6385,7155,4698,8,A
480.9,6049,7850,3286,7,B
473.2,5952,4380,2781,6,B
324.7,4084,4314,2714,8,A
386.8,4865,6154,2352,6,A
343.4,4319,4773,2951,5,A
575.6,7241,10547,3501,8,B
343.3,4318,5986,2884,8,A
376,4730,5000,2456,6,A
465.1,5850,6040,3182,8,A
359.9,4527,4127,4015,8,A
513.6,6461,4634,3083,8,B
434.8,5469,4018,3424,12,A
340.6,4284,5016,2284,5,A
491.4,6181,4198,2724,7,A
430.8,5419,10915,2358,6,A
316.2,3977,3661,2885,8,C
459.7,5783,8390,2826,8,A
413,5195,5380,2811,7,B
424.8,5343,4710,2590,8,B
370.5,4660,5000,2237,6,A
467.4,5879,10311,3152,8,C
472.1,5939,6110,2208,7,C
480.6,6045,6600,3974,7,C
342.1,4303,5307,2302,6,A
292,3673,4985,2112,5,A
377,4742,5100,2809,5,A
309.8,3897,4000,2181,6,A
413.4,5200,4417,2635,6,B
377.6,4750,6790,2751,8,B
363.8,4576,3917,2491,6,A
419.2,5273,5250,3250,10,A
459.4,5779,6556,2745,7,A
484.8,6098,5030,4000,9,A
429.9,5408,9544,2951,7,A
423.9,5332,6006,3080,6,C
353.4,4445,4710,2312,6,A
387.4,4873,4534,2368,6,A
343.1,4316,3714,2356,6,A
807,10152,15790,5260,11,C
428,5384,6297,2527,7,B
359,4516,5842,2334,6,C
468.9,5898,10915,2322,8,A
412.4,5187,6250,2975,8,C
364.4,4584,5032,1825,7,C
368,4629,4582,2452,7,A
371.7,4675,6032,2317,6,A
358.8,4513,2828,2272,6,A
445.1,5599,7498,2905,6,A
303.2,3814,5830,3130,7,A
698.1,8782,6800,5031,11,B
421.2,5298,7045,2699,7,A
334.2,4204,5400,1762,6,A
327.6,4121,3984,2327,6,A
375.9,4728,3750,1983,8,A
447,5623,5000,3249,8,C
338.1,4253,5780,2190,7,A
383.9,4829,4800,3180,6,A
386.7,4864,4559,2507,7,A
418.5,5264,7320,2628,7,A
389.1,4894,8060,2730,7,A
498,6264,7932,3728,9,B
391.2,4921,3917,3642,9,A
404.3,5086,5500,2736,7,A
355.2,4468,3999,2458,6,A
449.9,5659,4931,3592,8,A
353.4,4445,4950,3488,7,A
586.7,7380,8690,3986,7,B
315.2,3965,5381,3103,7,A
414.8,5218,4097,2265,7,A
381.3,4796,4000,3198,6,A
386.6,4863,4715,2701,7,A
599.3,7539,10469,4055,8,B
450.2,5663,5032,4192,9,A
490.1,6165,6735,4385,7,A
546,6868,11385,2856,7,A
425.8,5356,7794,3830,8,B
479,6025,9965,2385,6,A
390.8,4916,7981,2394,8,A
387.4,4873,6030,2395,5,A
382.2,4808,5800,2937,7,C
344.8,4337,5000,2216,7,A
520.4,6546,4940,4092,8,B
468.8,5897,10000,3619,8,A
389.4,4898,5600,3412,8,A
500.3,6293,7232,5206,9,A
365.8,4601,4793,2230,7,C
394.2,4959,6154,2500,6,A
356,4478,6220,2118,6,A
393.7,4952,6032,2514,7,B
479.9,6037,4750,2768,7,A
511.7,6437,7500,3241,8,A
413.4,5200,5218,2948,5,A
354.8,4463,4519,2098,7,A
415.1,5221,4044,2257,7,A
323,4063,5045,2491,5,A
438.1,5511,5200,2820,6,B
669.5,8422,13850,6016,11,A
354.9,4464,6032,3525,7,A
346.7,4361,6589,3264,5,A
338.2,4254,4000,2670,6,A
374,4704,4550,2576,6,A
472.9,5949,5000,2868,7,A
516.9,6502,8121,3498,8,B
384.3,4834,4196,2872,5,A
393.1,4945,4400,3018,7,C
344.9,4338,4380,2263,6,A
624.2,7852,12818,4373,11,A
400.5,5038,4717,2510,8,A
439.2,5525,5625,3535,7,A
378.7,4764,8600,2159,7,A
767.5,9655,13036,5981,8,B
380.9,4791,5175,2998,9,A
373.5,4698,5800,2787,7,A
402.8,5067,5000,2413,7,A
574.9,7232,11545,2700,7,B
389.8,4903,6160,2678,6,A
342.5,4308,4855,2792,6,A
396.7,4990,5055,2779,7,A
662.2,8330,11280,4449,7,B
330.8,4161,5532,1926,6,A
328.8,4136,4400,2752,5,A
384.2,4833,5122,2430,6,C
371.7,4675,5209,3113,7,A
404.4,5087,8250,3076,10,A
388.3,4884,5000,2722,8,A
368,4629,4340,2368,8,A
405.7,5103,5884,2531,7,A
424.2,5336,5046,2799,9,A
366.3,4608,4743,2329,7,A
713,8969,15646,4558,10,A
430.8,5419,8312,2669,7,A
364.9,4590,5000,2260,7,A
548.5,6900,8424,3086,6,A
359.6,4523,6000,2730,7,B
397.8,5004,4713,2343,6,B
466.3,5866,9748,2356,6,B
351.4,4420,4500,2548,5,A
454.6,5718,6297,2952,8,B
405.8,5104,4610,3800,6,A
334.5,4208,4402,1848,6,B
368.4,4634,5175,2560,8,A
359.1,4517,5850,2246,6,A
378.6,4762,4716,3218,6,B
464.8,5847,5524,3296,7,A
372.3,4683,6575,2368,5,A
267.495,3365,2892,3021,10,A
353.2,4443,4309,2392,6,A
541.7,6814,10800,3026,8,B
356.7,4487,5000,2239,8,C
395.5,4975,4873,2611,7,A
484.5,6095,8474,2844,7,A
394.2,4959,5050,2446,7,A
412,5182,4849,3511,8,A
438.9,5521,5800,3219,7,A
356.9,4489,5400,2385,5,A
432.3,5438,10769,2375,6,A
386,4855,7417,2628,6,A
386.9,4867,6632,2051,6,A
416.2,5235,4440,3074,8,A
495.2,6229,8767,3456,8,B
426.3,5362,7190,2874,8,A
402.9,5068,5856,3164,7,A
370.8,4664,5363,2659,7,A
347.5,4371,4124,2009,7,A
449.8,5658,4645,2839,9,A
433.1,5448,5280,3224,7,A
612.6,7706,6150,3667,10,A
348.4,4382,5200,2126,6,A
314.2,3952,4728,2244,6,A
274.7,3455,4800,1804,4,A
363.3,4570,8500,2439,6,A
416,5233,7242,2338,7,B
319.7,4021,6546,2955,4,A
423.4,5326,4450,2570,7,A
513.7,6462,9323,3108,9,A
318.3,4004,3300,2213,6,A
473.4,5955,9449,3685,8,B
331.1,4165,4080,2682,6,A
444.7,5594,8250,2430,8,A
606.1,7624,12029,5068,8,A
530.7,6676,8403,3887,10,A
308.8,3884,4324,3121,7,A
364.6,4586,4133,2558,6,C
543.4,6835,7425,2908,7,A
405.5,5101,4750,3408,10,A
359.9,4527,5000,2988,6,A
393.8,4954,6526,2638,7,A
514.9,6477,10800,3544,7,A
267.3,3362,4000,1937,5,A
400.8,5042,6670,3040,6,B
393.9,4955,4281,2568,9,A
413.7,5204,5210,2472,7,C
362.6,4561,6340,2221,5,A
422.2,5311,4661,2546,7,A
361,4541,5500,2400,9,A
484.7,6097,12375,2736,6,B
425.4,5351,6803,2408,6,A
447,5623,3600,2514,6,B
545.9,6867,11041,3952,7,A
322,4050,5400,1752,4,A
487.1,6127,8455,4787,9,C
372.3,4683,4597,2156,6,B
348.2,4380,4349,1832,8,A
360.1,4530,4556,2320,7,A
621.8,7822,9092,5405,9,A
630.7,7934,8355,5321,10,A
712.5,8963,13340,6807,12,A
268.5,3377,4000,2134,5,A
377.9,4753,9471,1976,6,C
466,5862,5000,3676,7,A
632.6,7958,8520,4373,12,B
395.6,4976,6382,2925,7,A
474.8,5972,6670,2807,6,A
351.1,4416,4050,1970,6,A
324.9,4087,3635,2463,6,A
381.8,4803,5500,2796,6,A
430.8,5419,7091,2656,6,A
469.3,5903,14029,2341,6,A
399.4,5024,5500,3192,8,C
387.3,4872,4500,2512,7,A
490.1,6165,9000,4123,11,C
376.1,4731,6247,3378,7,A
382.1,4806,5232,2302,6,A
473.6,5957,6860,2864,6,A
485.5,6107,6252,2587,9,B
338.5,4258,3525,2016,5,A
301.5,3792,4225,2357,5,A
361.7,4550,4000,3827,6,A
511.7,6437,13593,2608,7,B
384.7,4839,6075,2867,8,A
365.4,4596,3365,2424,8,A
330.1,4152,3842,1916,6,A
772.1,9713,8400,6382,12,B
559,7032,8400,4592,10,A
339.2,4267,3080,2167,6,A
475,5975,5000,3216,7,B
625.9,7873,10848,3452,7,A
617.3,7765,7650,4123,8,A
332.6,4184,5122,1664,5,A
340.656,4285,4620,2672,6,B
473.5,5956,4594,2790,6,A
447.1,5624,3525,3130,6,B
384,4830,7492,2548,7,A
331.1,4165,4500,2180,4,A
639.6,8046,8849,4521,10,B
335.4,4219,5000,2826,6,C
526,6617,8240,5371,8,C
432.3,5438,6665,3232,7,A
484.7,6097,6761,2900,8,A
428.8,5394,6250,3450,9,A
321.9,4049,4613,2308,7,A
321.6,4045,4232,2176,5,A
385.5,4849,4692,2268,7,C
405.1,5096,7753,2446,8,A
360.5,4535,5407,2721,7,A
445.9,5609,5000,2696,7,A
564.9,7106,5500,4504,8,A
432.5,5440,4992,2520,5,B
381.3,4796,6075,2459,8,C
348.8,4387,4620,2584,6,A
356,4478,3430,2438,7,A
734.5,9240,6699,4127,9,B
387,4868,7808,2368,7,C
355.5,4472,6407,2008,6,A
546.6,6876,8400,4411,7,C
309.1,3888,5625,2084,5,A
449.7,5657,9506,3995,10,A
332.8,4186,5000,2562,6,A
408.3,5136,7000,2676,7,A
292.4,3678,4265,1980,5,A
351.6,4423,6345,1926,6,A
588.6,7404,8547,4238,9,B
490.6,6171,4362,3631,7,B
367.1,4618,3371,2676,9,B
401.3,5048,6075,2468,6,A
369.7,4650,7404,2356,7,A
463.4,5829,6555,2642,8,B
403.9,5081,3430,2606,7,A
383.5,4824,5500,2853,7,B
395.2,4971,5000,2677,7,B
450.1,5662,5400,3512,7,C
424.8,5343,6500,4151,6,A
399.2,5021,5137,2758,8,C
377.9,4753,5000,2753,8,A
351.9,4426,6278,2804,6,A
279.3,3513,4111,2346,5,A
394.6,4964,7000,2247,6,A
475.1,5976,20181,3467,7,A
478.5,6019,5000,3072,8,B
382.5,4811,4500,2704,8,A
428.2,5386,3430,3154,7,A
1217.8,15319,46411,7144,8,A
390.1,4907,6800,2736,8,B
553.9,6968,12600,3961,9,A
413,5195,7316,4340,7,A
390.8,4916,6250,3319,7,A
389.2,4896,5064,2270,6,A
394.9,4967,5443,2450,6,A
430.6,5416,6894,2771,11,A
463.7,5833,6057,2356,7,A
411.6,5177,6620,2678,8,A
593.7,7468,4926,3922,10,A
520.9,6552,8297,3716,7,A
353.3,4444,6297,2036,7,A
386,4855,4725,2362,7,A
445.8,5608,7803,3096,7,A
627,7887,6250,5026,7,A
632.9,7961,9973,3716,9,C
330.1,4152,4200,2716,5,A
575.8,7243,6238,4122,8,C
421.5,5302,6641,2475,7,B
353.1,4442,4995,2796,6,A
358.2,4506,6500,3776,7,A
447.6,5630,11000,2561,7,A
511.7,6437,7190,3577,11,A
695.6,8750,5805,5442,10,A
378.2,4757,5359,2338,6,A
399.1,5020,5476,2850,6,A
506.5,6371,6613,3813,8,A
501.1,6303,6844,3202,6,C
423.2,5323,6675,2279,7,A
284.1,3573,4322,2232,6,A
577.5,7264,13580,4978,8,A
742.4,9339,12600,6224,11,B
506.9,6376,6198,2776,7,A
376.7,4738,7159,2601,7,B
336.8,4236,5775,1992,5,A
429.6,5404,3975,3121,7,B
393.6,4951,6015,2748,7,A
759.6,9555,13300,6249,10,A
447.5,5629,5000,3148,8,A
355.6,4473,4916,2244,7,A
483,6076,7516,5125,11,B
515.6,6486,5500,5499,9,A
251,3157,6742,2736,7,A
482.7,6072,6250,3337,8,B
481.1,6052,5834,3810,9,B
468,5887,5510,2596,6,B
351.7,4424,5242,2612,6,A
390.8,4916,5781,2815,7,A
431.5,5428,7588,2740,6,A
515.8,6488,7254,2778,8,A
472.8,5947,5134,3683,8,A
562.9,7081,7033,3512,8,A
433,5447,5949,3148,7,A
631.6,7945,9966,4049,9,A
340,4277,6800,2477,7,A
529.4,6659,6783,3071,7,A
372.7,4688,5500,2650,7,A
347.7,4374,4842,2150,6,A
360.7,4537,5775,2456,7,A
458.5,5767,5299,3186,8,A
445.9,5609,5500,3890,9,A
378,4755,6650,2496,6,A
446,5610,5500,4058,8,A
587,7384,8400,5493,12,A
483.7,6084,9840,4214,7,A
481,6050,7373,3220,6,A
368.3,4633,5221,2958,7,A
390.4,4911,3277,2054,6,A
627.8,7897,7063,5157,9,B
697,8768,6322,4568,9,B
453.9,5710,6942,2226,6,B
613.8,7721,8025,4031,8,B
340.3,4280,6000,2023,5,A
435.9,5483,6647,3302,9,A
590.3,7425,7500,4110,8,B
376.2,4732,6097,2768,8,A
512.3,6444,13654,3319,8,C
506.7,6374,7037,4964,9,B
390.9,4917,6800,2514,8,A
345,4340,3224,2213,6,A
428,5384,5500,2619,8,C
307.9,3873,5099,1917,5,A
455.2,5726,6250,4804,9,A
388,4881,7218,2690,7,A
430.4,5414,6013,3791,7,A
791.6,9958,7629,6321,12,B
341.8,4299,3810,2026,6,A
498.6,6272,12241,2432,7,A
372.9,4691,5202,2386,8,A
512.6,6448,8400,5106,12,A
441.4,5552,5388,2850,7,A
409.5,5151,5397,2455,6,B
381.6,4800,5500,2775,7,A
351.1,4416,4640,2208,7,A
419.2,5273,5590,3597,8,A
405.1,5096,6050,2802,9,B
635.9,7999,8468,5646,8,A
363.1,4567,6464,2218,6,A
549.4,6911,6566,4169,9,A
509.5,6409,6888,4457,10,C
459.7,5783,6250,2844,10,A
375.2,4720,5500,2684,7,A
371.8,4677,6528,3053,6,A
483.4,6081,6645,2620,9,B
371.6,4674,5775,2392,6,A
301.4,3791,3808,2036,6,A
643.1,8090,12600,5623,10,A
588,7397,6876,4092,7,C
571.3,7186,7981,4580,11,A
351.6,4423,6296,2426,7,A
434.3,5463,7089,2929,9,B
554.3,6973,8434,3536,8,A
375.9,4728,5830,2623,6,A
452,5686,5500,4504,8,A
637.5,8019,9775,5687,7,A
408.4,5137,7218,2421,7,A
428,5384,4675,2767,7,A
403.2,5072,6079,2652,7,B
425.3,5350,6912,2595,7,A
519.8,6539,6145,3008,8,B
669.9,8427,8207,4322,8,A
389.1,4894,6483,2642,7,A
406.8,5117,5795,2928,7,A
453.4,5703,7571,2820,7,B
370.1,4655,6100,2430,7,A
475.7,5984,5800,3736,11,A
362.4,4558,4317,2264,7,C
322.1,4052,4400,2995,5,A
415.7,5229,5775,3016,8,A
312.5,3931,5742,2990,6,A
621.1,7813,11198,5253,10,B
445.4,5603,5908,3218,8,C
448.1,5637,8290,3116,7,A
371.1,4668,5500,2056,6,A
386.2,4858,6116,2496,7,A
494.4,6219,6954,3911,11,A
412.4,5187,6968,2778,8,A
475.5,5981,5065,2840,8,A
602.2,7575,12600,4564,9,C
426,5359,7218,2800,6,B
383.1,4819,6180,2601,6,A
507.1,6379,6942,4591,7,B
649.2,8166,12526,4751,8,A
447.1,5624,7759,4099,8,C
466.4,5867,7970,4209,10,A
307.2,3864,4400,2520,6,A
371.9,4678,6145,2328,7,A
532.1,6693,6424,3566,8,B
546.5,6874,8250,3834,9,A
385.7,4852,6152,2368,7,A
477.3,6004,6694,3822,8,A
461.2,5801,6171,2984,7,B
408.2,5135,6300,2408,7,B
331,4163,3702,2583,7,A
392.8,4941,6390,2638,8,A
331.9,4175,6381,1828,5,A
541.7,6814,9885,4726,6,A
395.7,4977,4673,2265,6,B
390.6,4913,6978,2621,7,A
420.2,5286,7036,3267,9,A
404.7,5091,6250,3299,7,B
366.2,4606,5403,2103,6,A
424.9,5345,6448,2430,7,B
311.3,3916,4500,2496,6,A
332.6,4184,7681,1108,5,A
408.8,5142,7218,2946,6,B
382.7,4814,5198,2538,8,A
666.4,8383,12137,5600,11,B
426.4,5364,9236,2916,7,A
314.1,3951,6000,1527,5,A
419.5,5277,6145,2640,7,A
394.2,4959,6420,2894,7,A
258.1,3246,6308,2102,5,A
385.8,4853,4502,2880,7,A
405,5094,6193,3153,7,A
465.4,5854,6378,2904,9,C
409.3,5148,6145,3354,6,A
373.6,4699,6074,2166,6,A
457.4,5754,6250,3590,6,B
437.1,5498,5835,2916,6,A
557.7,7015,8040,3248,9,A
393,4943,11189,2396,5,A
434.1,5460,8378,2966,8,C
437.1,5498,8388,2783,7,A
455.4,5728,7286,2651,8,A
377,4742,7486,2555,5,A
512.4,6445,6992,3540,8,B
410.8,5167,4600,2508,6,A
363,4566,4292,2626,6,A
464,5837,8250,3412,10,A
735.4,9251,20467,4800,9,C
407.5,5126,6179,3222,8,A
339,4264,4344,2008,6,A
335.9,4225,4074,1852,6,A
393.2,4946,5750,2903,8,A
594.3,7476,10788,3858,8,A
355.1,4467,6000,2329,6,A
374.3,4708,6145,2470,5,A
380.8,4790,6242,2775,7,A
352,4428,2700,2352,6,A
381.4,4798,5236,3715,6,A
377.3,4746,6145,3244,6,A
415.4,5225,4317,3126,8,A
496.2,6242,5000,2996,7,A
499.3,6281,6623,3885,8,A
393.7,4952,6333,2840,6,A
335.7,4223,4850,2630,6,C
376,4730,6987,2458,7,B
379.9,4779,5254,2852,7,A
454.1,5712,6597,2868,7,A
328.5,4132,6898,2198,6,A
339.9,4275,7291,2824,6,A
478.4,6018,5631,3376,7,B
399.8,5029,5000,2747,6,B
377.5,4748,5000,4441,7,A
327.2,4116,4600,1892,6,A
511.8,6438,7115,3513,7,B
352.8,4438,5390,2602,6,A
342.1,4303,6157,2218,5,C
439.3,5526,6290,2421,9,A
380.4,4785,9194,2920,6,A
344.6,4335,6748,2496,6,A
382.6,4813,6145,2268,6,A
424.7,5342,5000,3512,6,A
407,5120,6287,3370,8,A
386.2,4858,4182,2891,7,B
527.9,6640,6317,4536,10,A
654.7,8236,7096,4348,11,B
440.9,5546,4085,2352,7,C
475.7,5984,6743,3142,7,A
484.4,6093,8480,2204,7,B
461.9,5810,7703,2846,7,A
341.6,4297,6992,2158,7,A
350.4,4408,4600,2016,7,A
344.6,4335,7141,2188,5,A
470,5912,6812,3315,7,A
399.1,5020,5000,2639,6,A
471.9,5936,5000,4250,9,A
381,4792,8143,2700,6,A
376.8,4740,4578,2154,6,A
444.3,5589,4739,4256,9,A
351.3,4419,7255,2448,6,A
343,4314,5417,2943,6,A
515.6,6486,5268,4933,9,A
341.6,4297,5500,2088,5,A
403.8,5079,5000,2719,7,A
365.7,4600,5000,2362,6,A
447.4,5628,6050,2716,8,A
396.2,4984,6145,2429,7,A
503.7,6336,9947,3233,6,B
406.3,5111,7007,2740,7,A
488.7,6147,7352,3445,6,B
312.6,3932,6688,1684,6,A
373.8,4702,5500,2560,7,A
294.2,3701,5974,2046,5,A
390.3,4909,4350,3010,7,C
428.6,5391,6725,3173,7,A
389.1,4894,4973,2704,7,A
438.452,5515,6050,4056,10,A
460.3,5790,9315,3486,9,A
449.6,5655,6825,3724,7,A
555.2,6984,5000,3371,8,B
637.8,8023,9052,4113,7,A
343,4314,4876,2080,6,A
603.1,7587,10307,4651,9,A
353.7,4449,5248,3300,5,A
358.3,4507,7127,2433,5,A
439.5,5528,8027,2410,7,A
380.2,4782,5900,2532,9,A
394.2,4959,6971,3024,7,A
357.1,4492,5834,2332,7,B
648.4,8156,7125,5048,10,B
672.6,8461,14282,5062,11,A
525.62,6612,4730,4662,10,B
397.3,4998,5000,2864,8,A
366.5,4610,7125,2200,7,A
382,4805,4750,4115,7,A
580.2,7298,4750,5250,8,C
347.2,4367,5000,2316,7,A
441.6,5555,5000,3991,7,B
501.5,6308,6257,3473,8,B
407.7,5128,5537,2796,8,C
400.8,5042,5500,3092,8,A
427.3,5375,6120,3866,10,A
483.3,6079,7013,4049,8,A
325.4,4093,4080,2577,6,B
397.8,5004,6050,2772,7,A
463.2,5827,5846,2652,7,A
495.7,6235,8187,2902,7,A
610,7673,7148,4555,7,A
314.6,3957,3410,1907,6,A
445.8,5608,5500,2650,9,A
481.8,6061,7640,3267,8,A
547.2,6883,12029,5258,7,A
395.7,4977,4875,2746,7,A
332.5,4182,5090,3360,9,A
358.1,4504,5000,2285,8,A
551.9,6942,7550,3587,6,C
415.1,5221,5296,2673,8,B
451.4,5678,5250,3140,6,A
362.8,4564,6250,3522,6,A
353.6,4448,4369,2464,6,A
409.9,5156,6930,2704,6,A
393.7,4952,7005,2922,7,A
415.5,5226,7797,2472,6,A
393.8,4954,5000,2540,6,B
426.6,5366,5000,3456,8,A
580.7,7305,6050,3418,7,B
408.8,5142,6535,2748,7,A
354.4,4458,4750,1963,6,A
540.2,6795,5835,4338,7,A
339.6,4272,6657,2636,6,A
399.5,5025,4830,3130,8,A
530.5,6673,5500,3025,7,A
353.9,4452,6269,2880,5,A
556.9,7005,12765,3356,8,A
393.5,4950,7348,2471,7,A
428.4,5389,6255,2553,7,A
326.6,4108,5135,2112,5,A
393.6,4951,5827,3093,6,A
384,4830,5500,2632,7,A
386.9,4867,5454,2586,8,A
365.9,4603,4750,2504,7,A
405.7,5103,5000,2532,6,A
407.2,5122,6086,2628,7,A
437,5497,4560,3378,8,A
318.7,4009,4445,2188,5,A
373.3,4696,5000,2498,6,A
366.1,4605,5250,2263,7,A
454.4,5716,8177,3431,7,A
463.8,5834,6669,2596,7,A
397.7,5003,7259,2972,6,A
426.1,5360,4726,2647,7,A
352.2,4430,5250,2847,5,A
522.7,6575,7125,3472,7,A
416.5,5239,6380,2796,8,A
353.7,4449,6250,2396,6,A
495.3,6230,4750,3800,8,C
393.8,4954,4750,2258,7,B
341.5,4296,5915,2738,7,A
394.9,4967,7000,2379,6,B
613.1,7712,7254,4516,9,A
404.5,5088,6920,3438,6,A
361.9,4552,5000,2978,6,B
370.8,4664,5000,2514,6,A
375,4717,5000,2874,6,A
485.1,6102,7700,2615,7,B
442.5,5566,6000,3083,9,A
386.6,4863,5000,2802,7,A
387.8,4878,5250,2227,7,A
608,7648,4590,5615,9,A
409.7,5154,7643,2965,7,A
403.9,5081,5500,3221,7,A
359.9,4527,6143,2629,6,A
381.3,4796,5160,2731,7,B
405.8,5104,5500,2932,7,C
461.2,5801,5000,3423,9,A
524.4,6596,7219,3437,5,A
425.4,5351,5500,3231,7,A
519.7,6537,5700,3876,10,A
346.9,4364,5000,2372,7,A
378.7,4764,5454,2695,7,A
426.2,5361,5876,2965,7,B
459.5,5780,6000,2998,7,B
472.2,5940,10370,3980,7,A
438.9,5521,6250,3006,7,C
319.6,4020,6827,2486,5,A
401.2,5047,5250,2772,7,A
379.7,4776,7000,2907,8,A
396.7,4990,6000,2604,7,A
385,4843,5000,2476,7,A
329.7,4147,4305,2508,6,A
374.2,4707,3910,2176,6,B
401.7,5053,8545,2864,6,A
352.1,4429,5000,2190,6,A
419.6,5278,6000,2786,7,C
394.8,4966,8279,3200,8,A
390.3,4909,5500,2986,7,A
470.4,5917,7402,3120,6,B
297.8,3746,5160,2255,6,A
368.6,4636,5434,2373,7,A
417.7,5254,6254,2466,7,B
307.1,3863,5835,2418,7,A
348.1,4379,7068,2472,7,A
409.2,5147,5500,2340,6,A
410.8,5167,5465,3205,7,A
423.8,5331,7124,2852,7,B
282.2,3550,7000,1608,4,A
710.2,8934,10500,5124,10,B
458.4,5766,4620,3346,8,B
359.8,4526,7064,2106,5,A
412.3,5186,4750,3854,8,C
408.9,5143,4750,4028,8,B
341.1,4291,5000,3159,5,A
484.4,6093,5000,2516,7,A
471.6,5932,8652,3212,7,B
406,5107,7660,2252,12,A
306.3,3853,3668,1532,5,A
429.2,5399,5675,3055,7,A
598.8,7532,4750,4737,9,B
370.5,4660,6000,2509,6,A
446.7,5619,7498,2860,8,A
391.8,4928,6020,2510,7,A
384,4830,5777,2610,5,A
375.8,4727,5454,2570,9,A
412.6,5190,5876,3181,8,A
399.3,5023,7218,2978,7,A
396.2,4984,4637,3704,8,A
398.9,5018,5000,2966,8,A
421.9,5307,5400,2430,7,A
507.2,6380,7667,3111,7,A
371.4,4672,4732,2229,5,A
315.4,3967,8341,2038,5,A
351.7,4424,4650,3424,6,A
398.1,5008,5000,3270,8,C
439.6,5530,9000,2936,7,A
457.1,5750,6000,3240,8,A
354.2,4455,5500,1950,6,A
383.4,4823,5579,2628,7,A
